Airport,LongDate,Date,Hour,AvgWait,MaxWait,Booths,Count,Lat,Lon
DFW,1461542400000,04/25/16,1700 - 1800,18,50,18,728,32.896942138671875,-97.03805541992188
DFW,1461542400000,04/25/16,1800 - 1900,11,43,10,645,32.896942138671875,-97.03805541992188
DFW,1461542400000,04/25/16,1900 - 2000,6,28,4,325,32.896942138671875,-97.03805541992188
DFW,1461542400000,04/25/16,2000 - 2100,5,14,4,144,32.896942138671875,-97.03805541992188
DFW,1461542400000,04/25/16,2100 - 2200,5,13,5,68,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,0500 - 0600,22,73,10,681,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,0600 - 0700,15,55,7,83,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,0700 - 0800,15,50,11,470,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,0800 - 0900,19,51,11,444,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,0900 - 1000,20,58,12,452,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1000 - 1100,24,58,10,219,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1100 - 1200,13,36,10,130,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1200 - 1300,14,30,14,205,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1300 - 1400,12,46,16,845,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1400 - 1500,9,43,17,1114,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1500 - 1600,15,63,24,1521,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1600 - 1700,12,46,21,1032,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1700 - 1800,10,32,9,209,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1800 - 1900,12,40,9,429,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,1900 - 2000,7,31,9,521,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,2000 - 2100,7,15,4,130,32.896942138671875,-97.03805541992188
DFW,1461628800000,04/26/16,2100 - 2200,7,16,6,194,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,0500 - 0600,13,41,11,621,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,0600 - 0700,10,26,8,104,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,0700 - 0800,18,61,11,482,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,0800 - 0900,17,53,12,737,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,0900 - 1000,15,44,14,524,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1000 - 1100,9,28,12,114,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1100 - 1200,12,33,9,206,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1200 - 1300,15,41,14,557,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1300 - 1400,8,28,15,758,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1400 - 1500,15,52,22,936,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1500 - 1600,14,50,22,1413,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1600 - 1700,13,48,18,1137,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1700 - 1800,9,31,12,292,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1800 - 1900,7,33,8,582,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,1900 - 2000,4,10,4,101,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,2000 - 2100,6,16,5,199,32.896942138671875,-97.03805541992188
DFW,1461801600000,04/28/16,2100 - 2200,9,26,8,271,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,0500 - 0600,17,53,9,660,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,0600 - 0700,17,43,10,257,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,0700 - 0800,8,28,13,299,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,0800 - 0900,18,59,16,986,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,0900 - 1000,18,47,15,304,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1000 - 1100,12,35,15,514,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1100 - 1200,9,34,8,478,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1200 - 1300,15,35,13,345,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1300 - 1400,11,35,17,1153,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1400 - 1500,15,58,17,1084,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1500 - 1600,22,120,21,1891,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1600 - 1700,36,115,20,1400,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1700 - 1800,16,69,18,943,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1800 - 1900,11,46,14,877,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,1900 - 2000,9,26,9,425,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,2000 - 2100,18,29,3,160,32.896942138671875,-97.03805541992188
DFW,1462060800000,05/01/16,2100 - 2200,8,19,5,73,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,0500 - 0600,7,23,10,94,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,0600 - 0700,11,29,10,320,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,0700 - 0800,13,30,7,118,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,0800 - 0900,31,106,17,1358,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,0900 - 1000,39,95,18,799,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1000 - 1100,28,61,16,147,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1100 - 1200,14,46,12,246,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1200 - 1300,17,48,16,265,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1300 - 1400,21,67,15,968,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1400 - 1500,19,55,21,1201,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1500 - 1600,16,63,23,1551,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1600 - 1700,23,80,22,1382,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1700 - 1800,17,77,14,901,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1800 - 1900,17,47,12,482,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,1900 - 2000,11,45,10,617,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,2000 - 2100,15,36,6,268,32.896942138671875,-97.03805541992188
DFW,1462147200000,05/02/16,2100 - 2200,9,20,4,67,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,0500 - 0600,19,55,12,591,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,0600 - 0700,13,35,11,321,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,0700 - 0800,9,27,6,264,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,0800 - 0900,14,36,11,588,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,0900 - 1000,17,65,11,707,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1000 - 1100,11,20,8,42,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1100 - 1200,15,34,8,134,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1200 - 1300,7,18,11,94,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1300 - 1400,20,71,16,858,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1400 - 1500,12,45,15,797,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1500 - 1600,19,101,17,1055,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1600 - 1700,36,131,19,2046,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1700 - 1800,22,80,14,270,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1800 - 1900,16,53,13,197,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,1900 - 2000,4,16,8,264,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,2000 - 2100,29,40,4,154,32.896942138671875,-97.03805541992188
DFW,1462233600000,05/03/16,2100 - 2200,10,26,4,51,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,0500 - 0600,14,45,11,561,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,0600 - 0700,9,42,12,192,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,0700 - 0800,15,48,9,430,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,0800 - 0900,21,44,10,147,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,0900 - 1000,28,96,13,938,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1000 - 1100,21,50,13,92,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1100 - 1200,18,60,9,198,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1200 - 1300,10,31,14,305,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1300 - 1400,13,35,16,714,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1400 - 1500,8,34,16,928,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1500 - 1600,15,49,18,989,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1600 - 1700,15,60,19,1409,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1700 - 1800,11,31,10,107,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1800 - 1900,18,55,12,715,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,1900 - 2000,7,26,7,200,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,2000 - 2100,4,10,2,69,32.896942138671875,-97.03805541992188
DFW,1462320000000,05/04/16,2100 - 2200,9,21,5,70,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,0500 - 0600,12,42,13,886,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,0600 - 0700,9,23,12,114,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,0700 - 0800,7,24,11,311,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,0800 - 0900,22,73,13,944,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,0900 - 1000,27,60,12,309,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1000 - 1100,11,43,10,381,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1100 - 1200,8,27,8,203,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1200 - 1300,13,43,18,467,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1300 - 1400,11,27,20,543,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1400 - 1500,14,50,20,1018,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1500 - 1600,16,74,21,1346,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1600 - 1700,26,92,19,1680,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1700 - 1800,14,52,15,821,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1800 - 1900,11,37,13,1039,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,1900 - 2000,8,28,8,262,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,2000 - 2100,8,31,5,477,32.896942138671875,-97.03805541992188
DFW,1462665600000,05/08/16,2100 - 2200,6,16,6,66,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,0500 - 0600,21,64,13,737,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,0600 - 0700,7,23,11,77,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,0700 - 0800,10,25,12,171,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,0800 - 0900,14,42,15,957,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,0900 - 1000,8,16,13,113,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1000 - 1100,14,47,16,500,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1100 - 1200,16,27,8,45,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1200 - 1300,10,26,15,239,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1300 - 1400,15,52,18,428,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1400 - 1500,14,45,23,1395,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1500 - 1600,13,61,28,1547,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1600 - 1700,23,64,24,1416,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1700 - 1800,11,30,20,571,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1800 - 1900,8,34,11,864,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,1900 - 2000,8,30,10,386,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,2000 - 2100,3,16,5,288,32.896942138671875,-97.03805541992188
DFW,1462752000000,05/09/16,2100 - 2200,7,13,6,51,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,0500 - 0600,16,46,13,637,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,0600 - 0700,5,16,11,50,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,0700 - 0800,8,21,6,147,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,0800 - 0900,14,44,15,679,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,0900 - 1000,22,62,14,689,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1000 - 1100,9,23,11,153,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1100 - 1200,5,21,9,61,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1200 - 1300,7,17,14,364,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1300 - 1400,17,58,13,1025,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1400 - 1500,16,57,19,867,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1500 - 1600,26,95,16,1291,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1600 - 1700,33,126,18,1344,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1700 - 1800,7,40,6,124,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1800 - 1900,17,72,17,964,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,1900 - 2000,11,34,4,198,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,2000 - 2100,7,16,6,163,32.896942138671875,-97.03805541992188
DFW,1462924800000,05/11/16,2200 - 2300,8,20,5,66,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,0400 - 0500,22,63,10,306,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,0500 - 0600,26,66,10,472,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,0600 - 0700,8,24,4,92,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,0700 - 0800,9,29,8,167,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,0800 - 0900,16,50,14,763,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,0900 - 1000,17,52,14,836,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1000 - 1100,16,47,13,310,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1200 - 1300,17,55,18,630,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1300 - 1400,10,38,21,986,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1400 - 1500,12,39,19,1064,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1500 - 1600,18,66,21,1331,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1600 - 1700,37,115,22,2214,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1700 - 1800,20,59,7,125,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1800 - 1900,20,72,14,1243,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,1900 - 2000,17,53,16,518,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,2000 - 2100,12,34,7,392,32.896942138671875,-97.03805541992188
DFW,1463184000000,05/14/16,2100 - 2200,3,11,4,79,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,0400 - 0500,21,54,11,263,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,0500 - 0600,23,58,12,613,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,0600 - 0700,6,19,8,167,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,0800 - 0900,18,71,15,921,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,0900 - 1000,22,53,15,393,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1000 - 1100,18,53,13,712,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1100 - 1200,14,25,5,222,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1200 - 1300,12,37,16,600,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1300 - 1400,14,48,18,1299,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1400 - 1500,14,44,19,1297,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1500 - 1600,23,90,19,1207,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1600 - 1700,33,112,22,1532,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1700 - 1800,15,70,17,540,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1800 - 1900,19,49,11,992,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,1900 - 2000,14,50,10,539,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,2000 - 2100,5,14,5,137,32.896942138671875,-97.03805541992188
DFW,1463270400000,05/15/16,2100 - 2200,11,34,6,187,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,0400 - 0500,13,49,7,45,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,0500 - 0600,25,87,11,759,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,0800 - 0900,18,62,16,814,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,0900 - 1000,12,37,17,829,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1000 - 1100,17,43,10,239,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1100 - 1200,14,30,10,77,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1200 - 1300,10,42,12,455,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1300 - 1400,12,45,16,744,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1400 - 1500,13,48,19,1360,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1500 - 1600,13,62,23,1248,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1600 - 1700,20,77,22,1455,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1700 - 1800,15,44,21,639,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1800 - 1900,18,63,11,771,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,1900 - 2000,6,23,7,203,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,2000 - 2100,24,65,5,399,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,2100 - 2200,8,37,5,216,32.896942138671875,-97.03805541992188
DFW,1463356800000,05/16/16,2200 - 2300,5,22,4,163,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,0500 - 0600,21,62,11,742,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,0600 - 0700,12,25,11,64,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,0700 - 0800,14,26,15,328,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,0800 - 0900,16,54,16,701,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,0900 - 1000,16,41,15,469,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,1000 - 1100,10,27,9,198,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,1100 - 1200,8,15,8,119,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,1200 - 1300,19,35,9,136,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,1300 - 1400,11,35,11,704,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,1400 - 1500,14,52,15,695,32.896942138671875,-97.03805541992188
DFW,1463616000000,05/19/16,1500 - 1600,15,59,23,1498,32.896942138671875,-97.03805541992188
